51,1206504915,14,1,0xFf530556c3855F9f6Ca4834d8e6D7202c011EF1B,170
52,1245020523,1,0,0xFf5158E42483FD7223f8992e13307099dc1e58be,50
53,527869141,1,0,0xfF4eBe31BBB8859762E0EcAb7d1FDc9c674ABd9E,50
54,1658391676,2,0,0xfF4cc11a01aAf00B43E5b60AFCA451f9BBbCA10B,55
55,1346436276,3,0,0xFF45a2967d6536099C09082DA9373069429d93C5,60
56,1226196536,1,1,0xfF3E8b6E078bDC05026fC274BF9F4bd72E54F130,105
57,1213667330,1,0,0xFf3D1De31Bf3dbf58C1D2dab3aEef1105e0FeaE7,50
58,1061533077,4,0,0xff3c51E04dC5cD3169c074c3EE678F5CFd70f44D,65
59,1226602788,2,0,0xFf37Aa1E420F3381a4512daEe57Db6FFa1748F05,55
60,1600898312,1,0,0xFf29F31591403b777b55D386660A318c0c0c2379,50
61,1236232460,1,0,0xFF1Ff5596841a67508ED608B47b696191a82D6d3,50
62,1602689489,1,0,0xFf1BC95a5d371E182d454ac0D349Ed74FE1b37eb,50
63,1547838591,1,0,0xFf1BC95a5d371E182d454ac0D349Ed74FE1b37eb,50
64,1725955831,1,0,0xfF1A71d8a7c5Fa9B85d13c7278F361CAc5379724,50
65,1347691326,1,1,0xFF16D9e8b5996e05351Ce51CB364816Aee0e33D2,105
66,1682130510,11,0,0xfF10e44dDB8692DFC3f6d01fBF6b43b6C699dF6A,100
67,1474031240,1,1,0xFF0E05bffa0989c328b45aADE3f00eCd10b71ac3,105
68,730715607,3,0,0xFf0CD07efAF21ACCCc072504afc9be5E0B36b963,60
69,1666742779,4,0,0xff05348062eE733aa29746Efa1648E8A54EC2060,65
70,1690769650,1,0,0xFf01e8087b5cDA19C2c1B3319958B5B80B0bc008,50
71,1350454298,1,0,0xff00cC076D18F877B7613B04d2514A187f34Aa18,50
72,501567732,1,0,0xfEFe0b9978a2B4C509257c3c7EA6A26D5D7Cc978,50
73,258869879,1,0,0xFEf8c288eF5b0D2daD7b392b46Fc4a0c170feA91,50
74,1598462211,1,0,0xFEf777BbF1F48352ADb55090beb1D110A4b316C9,50
75,1058037989,1,0,0xfef30Ce1084644fc6536fEc79D1A7D8d60359E2E,50
76,1543200974,0,1,0xfeF153a6379287e753E998c8660E9C538FfDFd4d,100
77,1308387181,1,0,0xfeef780E1C9d43D2D09949EC31B85C5DE9E4F8d2,50
78,1260323158,1,0,0xfEeF3dbeA44c11BCCF537e55c43DdEC61479D3f2,50
79,764427102,1,0,0xfeEE989BC8A9580A0e8DCA880e6De1BCD1027012,50
80,1666780280,3,1,0xfED79Aaf76b6Fd2A2a1e8EE429290A991D80fCc5,115
81,1648000513,2,0,0xFED6ECA3c9BefcCCA0ed932A8544926f51C82ccB,55
82,1523854489,0,1,0xFed6b8acAc2589D8fdc642ce5E9219bC44F28C1A,100
83,1344231406,2,0,0xFED57Af347BaEF2f1E230fecB0Df241ac422c944,55
84,232084887,1,0,0xfED3f54011Ec595CB693A697aEC0a0b0f1504153,50
85,1239682637,1,1,0xFed3E50C2e999048DF6585fB8Fe501F1E16678E2,105
86,1185551150,1,0,0xfEc3C1868119Ad3Af641997308F5a9D5729f11b2,50
87,976898689,1,1,0xfec0c5dD5B579aE7894b856d2314adA4cC6fBC12,105
88,1258771414,1,0,0xfEB51e68875394247Ddf0cC70f40cF655A43B5b7,50
89,614446530,0,1,0xfeB1D3a9efC9Bb9F809f2062a8a57806E6EA87f1,100
90,1255379564,0,1,0xFEb18FC7075b15A9A914E385Fe979fa8be6665eB,100
91,433736146,1,1,0xFEB13e6c651793F6e7180e97Dd8b745b7b5B0592,105
92,1070013853,1,0,0xfEAFa3D7fAb742eCcda292fE72B62e3a87B8B8ec,50
93,1272606259,1,0,0xFEacA7aEF678A9137B35D9695230A2209bf916A2,50
94,821115077,1,1,0xfea9bdf0fd88aa99Dd0644AdC11aE0ed6d03EEC9,105
95,1505237168,1,0,0xfEA1A5E91a3859389A6A59D5185a5461aDddE42c,50
96,1684468140,1,1,0xFEA0FCd078fE17b4f216ae78627475996bEA35c7,105
97,1013458777,1,0,0xfe9Bcc55BE1DFaDD4a277d4EC32db4d4E6d54D08,50
98,1545036668,1,0,0xFe99247AFF6734565Cfed36C921d0fd5844907DE,50
99,958599089,2,0,0xfe97bc27bb469F58B718540decdd5EC95EC884fd,55
100,1150716460,2,0,0xfE95DE7393F74Fd0Df2Eaa0a19865F7b31304D85,55
101,1306594025,1,0,0xFe941aF83d4e25cd7B1fcfe698027Ae6bF017Da5,50
102,1135846081,1,1,0xFE93dF77A7F79228cB1a11ff429E15fcD4BA9a24,105
103,397598109,1,0,0xfe8D0993294c0f15963423d779146aE2e2DDD451,50
104,1463037002,1,0,0xfe87CaEA23de3e6f1F91ADE35b3C8A78A20E2101,50
105,1076830228,0,1,0xFE864960e381Fa8Cad520C5a3C71f91718bc99fa,100
106,522653857,28,0,0xfE78FdCF9A393832A6923AaDD9dB511638895CEe,185
107,935543801,0,1,0xfE77Ce3298a216629649b032973783564228dae1,100
108,662820980,1,0,0xFe75CcF8BEd07C39fE69d82C7a30092137953536,50
109,1759036617,1,0,0xfe7531D070680864c9665ff68726E7DcA411ED54,50
110,1474168615,5,0,0xFE6bD8F80b83A1fB89a517433b1EdA62C2d41528,70
111,1409114059,2,0,0xfE6B3CD69B4c3aC550cAe33cf06BD025A9EB7E2E,55
112,770197613,1,0,0xFe6a873Ddfb55301e215b173Deec1257fbad8540,50
113,1119120463,1,0,0xfE67Cc7fa3eA618E749734EA628Aa3D94C594c2A,50
114,1108189205,1,0,0xFE65048A939F9F9221da64ddFfA53d80C54edbA9,50
115,381459891,0,1,0xfE61502e61a24B2E4AD0c0e89Bd4dFe310978C53,100
116,1440630782,1,0,0xFe5Fc38f45f1609B700FD7ea67E3624D9631B146,50
117,1613374743,0,1,0xFe5C839Aa5b5E21B821674b81476AeA10AAcf9C4,100
118,552130907,1,0,0xFE5BFe19d2B2B99873B90b97407d747C16E89264,50
119,1065733958,1,0,0xfe55f0f5208ad84850Bafaf5cbEdBE8f993498bE,50
120,1161589455,1,0,0xFe53767A37284B8a58011b95fcC45a415817373B,50
121,1200030704,16,0,0xFE5002093D7Be36687DA9D0F9fA04bDdbE9F9BF6,125
122,663456177,0,1,0xFE4Bf29fB593526074464d374eC5e9390C4257AB,100
123,1321776905,1,1,0xFe45680769f21cF06662DeA2B82057baef7dbe23,105
124,988301312,1,0,0xFe44314f7aE0f91C3a6A0B36b9C994B31ab5ee80,50
125,1339162717,1,1,0xFE3cd3f4080Ef1A3346463b054cc1e358a3C2A84,105
126,1123543137,3,0,0xfE3816e38B969475335fFb2500E505A7999F8d4d,60
127,1131482630,1,1,0xfE36A3F52CB3d2c910f4F1A3b67079E6456266A7,105
128,1691006975,1,0,0xfE3573bafCD33007799044ccC8E90F08C41D9Bda,50
129,1579196028,1,0,0xfe2F1e2831a79A639716F05BD8aBbCf9b0eCA34A,50
130,1336748859,1,0,0xfE29E1b982768ED9d7Bb5D6752586Ac929522DFb,50
131,208738625,0,1,0xfe28fBD7f090dd4407A67eE9951d3c8b9746C914,100
132,1336644764,1,1,0xfe2778f2F697Caff772905F9F6DDAE2EC2038e23,105
133,1597395733,0,1,0xfe233f4b962d0C3F4FD9E8b37CB8C7d2a0dAcD18,100
134,1084509076,6,0,0xFe1F79f62bDD7F7e52A8A326bbE7F4f1E3734173,75
135,1393882788,2,0,0xFe1Aecb6aF21eC60ac31C89ebBf0C960BC395E54,55
136,1654960290,0,1,0xFE16D3826e5B4eF1E264684B71a77c2D9a3987A5,100
137,1177954277,1,0,0xfE15474c3E3c3c5A22D8E928B495007791DD8194,50
138,1240332814,1,0,0xFe14532dAc6Dd03dF8BB034F8c6E0fb3Fe65F3eF,50
139,561576360,0,1,0xfE115df6cFBd2BC49eF0DCb81506aDE56812aa71,100
140,1677058529,1,1,0xfe110a880bd3daa84b593341B460674B79a975A8,105
141,1695591205,1,0,0xFe0F14C20A111D3404b35E269Cdaa75Db37CF0BC,50
142,1340291245,1,0,0xFe0F14C20A111D3404b35E269Cdaa75Db37CF0BC,50
143,437158660,0,1,0xFE0c39997554DF0A111156974F2a75Ca30dE7EAf,100
144,1397495928,6,0,0xFE0A97b35ee6075A82C380af92716C871ef4080B,75
145,1430081995,2,1,0xFE09310802FB7Ba40ce4Adbd2898C9a08AB70C8E,110
146,1172195433,0,1,0xfE04Af20Df65485BCd770DBBBa527aCb4c343f8a,100
147,881109748,1,0,0xFe024EAec82b2fdCde234927b42E37020f9e7cf5,50
148,749130979,1,1,0xfDf14B197C36149c9226eadcCCCbE1CF36253447,105
149,877675686,1,0,0xFdecce21bF15F710C4e6439491735748164f2737,50
150,1696248224,1,0,0xfDeB893FF35eB8632E914fD973A4c4adFc38ca71,50
151,812066459,1,0,0xFdEA7CB517c70cBdd9Ef27F83Ab9Af84Cf71bf8D,50
152,1264775327,1,0,0xFde6Ce28743C354Ee0BBbf273003c94f5180FFB2,50
153,834075097,1,0,0xFde3E0577252A1A7180f6e7e48cA784B033a784f,50
154,1395634835,9,0,0xfDE3B2F4a191c24025008e3250eaC55407faff9C,90
155,1395634836,9,0,0x2a754a2a397A2c9B456Ca62bc25866e0A155d111,88
156,1395634837,9,0,0x5B8eAaf8a830536AEcdF0857994A139A7Bf2fE94,99
